time,velocity,altitude,X,Y,heading,elevation,pitch_rate
20430.648245770077,11.11111111111111,1234.9,14584.788755177984,1729.1650385168668,-0.0,787,0.0028024160962799114
20448.15331726373,11.11111111111111,1230.2,14585.815401208924,1729.1650385168668,-0.0,791,0.012892787961555366
20465.65838875738,11.11111111111111,1225.6,14586.842047239861,1729.1650385168668,-0.0,779,0.0016818575124403652
20483.16346025103,11.11111111111111,1221.6,14587.8686932708,1729.1650385168668,-0.0,793,0.01009197248605415
20500.668531744683,11.11111111111111,1218.5,14588.895339301738,1729.1650385168668,-0.0,787,0.015140298844760815
20518.173603238334,11.11111111111111,1215.8666666666668,14589.921985332678,1729.1650385168668,-0.0,809,0.007851445261812357
20535.678674731986,11.11111111111111,1213.3,14590.948631363615,1729.1650385168668,-0.0,771,0.0011216787777421889
20553.183746225637,11.11111111111111,1214.4,14591.975277394555,1729.1650385168668,-0.0,688,0.06170065302709746
20570.68881771929,11.11111111111111,1218.1666666666665,14591.975277394555,1729.1650385168668,-0.0,688,0.044867444055219446
20588.19388921294,11.11111111111111,1224.6,14591.975277394555,1730.6772053334885,-90.0,540,0.04484363665197272
20605.69896070659,11.11111111111111,1231.8666666666668,14590.948631363615,1730.6772053334885,-180.0,636,0.014006096743342423
20623.204032200243,11.11111111111111,1233.4,14589.921985332678,1730.6772053334885,-180.0,760,-0.09642529967061705
20640.709103693895,11.11111111111111,1233.6333333333332,14588.895339301738,1730.6772053334885,-180.0,771,-0.02187611221253541
20658.214175187546,11.11111111111111,1233.8666666666668,14587.8686932708,1730.6772053334885,-180.0,796,7.65241192655377e-15
20675.719246681198,11.11111111111111,1234.1,14586.842047239861,1730.6772053334885,-180.0,816,-7.65241192655377e-15
20693.22431817485,11.11111111111111,1234.3333333333335,14585.815401208924,1730.6772053334885,-180.0,814,7.65241192655377e-15
20710.7293896685,11.11111111111111,1234.5666666666666,14584.788755177984,1730.6772053334885,-180.0,826,-7.65241192655377e-15
20728.234461162152,11.11111111111111,1233.3333333333335,14583.762109147045,1730.6772053334885,-180.0,831,-0.02468106286065968
20745.739532655803,11.11111111111111,1225.4333333333334,14582.735463116107,1730.6772053334885,-180.0,831,-0.11211516649474537
20763.244604149455,11.11111111111111,1216.2666666666667,14581.708817085168,1730.6772053334885,-180.0,798,-0.021274680270112926
20780.749675643106,11.11111111111111,1206.6333333333332,14580.68217105423,1730.6772053334885,-180.0,855,-0.007834851150359886
20798.254747136758,11.11111111111111,1198.0333333333333,14579.65552502329,1730.6772053334885,-180.0,811,0.017350967488977215
20815.75981863041,11.11111111111111,1191.3666666666668,14578.628878992353,1730.6772053334885,-180.0,611,0.03248419850748611
20833.26489012406,11.11111111111111,1187.5666666666666,14577.602232961413,1730.6772053334885,-180.0,573,0.04820503804369067
