1,TESTSITE,PP,5,-33.176,150.433,392,,,,
Date (MM/DD/YYYY),Time (HH:MM),T2m,RH,GHI,DNI,DHI,IR(h),WS10m,WD10m,SP
07/27/1981,23:00,6.84,83.75,57.35,0,57.35,241,0.69,270,98340
07/28/1981,00:00,10.01,65.4,73.5,0,73.5,248.9,0.83,295,98312
07/28/1981,01:00,11.78,55.3,80.65,0,80.65,253.8,1.24,313,98245
07/28/1981,02:00,12.97,49.4,84.85,0,84.85,257.4,1.38,311,98130
07/28/1981,03:00,13.74,45.45,85.15,0,85.15,261.05,1.45,298,98006
07/28/1981,04:00,14.06,43.5,81.85,0,81.85,263.75,1.52,289,97911
07/28/1981,05:00,13.89,43.8,74.5,0,74.5,264.95,1.45,283,97892
07/28/1981,06:00,12.94,53.9,61.55,0,61.55,265.1,1.03,289,97863
07/28/1981,07:00,11.82,62.35,50.76,0,50.76,263.4,1.24,284,97911
07/28/1981,08:00,9.7,68.3,0,0,0,259.9,1.79,268,97949
07/28/1981,09:00,7.03,78.55,0,0,0,257,1.93,264,97997
07/28/1981,10:00,4.99,87.2,0,0,0,253.35,1.72,263,98064
07/28/1981,11:00,3.77,91.3,0,0,0,249.1,1.66,262,98054
07/28/1981,12:00,3.07,92.2,0,0,0,245.65,1.66,262,98054
07/28/1981,13:00,2.78,90.45,0,0,0,242,1.79,264,98054
07/28/1981,14:00,2.57,89.3,0,0,0,238.15,1.93,265,98025
07/28/1981,15:00,2.22,89.9,0,0,0,235.05,1.93,263,98006
07/28/1981,16:00,1.86,91.05,0,0,0,231.95,2,260,98006
07/28/1981,17:00,1.44,92.4,0,0,0,230.4,2,259,97959
07/28/1981,18:00,1.05,93.4,0,0,0,228.7,1.93,260,97949
07/28/1981,19:00,0.62,94.4,0,0,0,225.6,2,262,97959
07/28/1981,20:00,0.47,93.95,0,0,0,224.65,2,264,97978
07/28/1981,21:00,0.36,93.25,0.05,0,0.05,223.45,2,263,98025
07/28/1981,22:00,2.18,85.4,27.25,0,27.25,223.45,1.66,265,98045
07/28/1981,23:00,6.83,71.45,58.9,0,58.9,226.95,1.24,268,98102
07/29/1981,00:00,10.82,54.1,73.2,0,73.2,234.1,1.38,271,98073
07/29/1981,01:00,12.88,42.05,81.15,0,81.15,241.45,1.72,266,98025
07/29/1981,02:00,14.16,37.05,84.75,0,84.75,247,1.79,263,97901
07/29/1981,03:00,14.94,34.1,84.95,0,84.95,252.2,1.66,263,97796
07/29/1981,04:00,15.21,33.05,81.65,0,81.65,255.85,1.45,264,97739
07/29/1981,05:00,14.92,34.6,74.5,0,74.5,258,1.17,265,97682
07/29/1981,06:00,13.59,51.95,61.7,0,61.7,258.55,0.9,278,97691
07/29/1981,07:00,12.15,59.35,52.85,0,52.85,255.85,1.59,278,97720
07/29/1981,08:00,9.86,64.6,0,0,0,251.8,2,265,97758
07/29/1981,09:00,7.17,73.4,0,0,0,249.1,2,258,97796
07/29/1981,10:00,4.91,81.85,0,0,0,245.65,1.79,256,97835
07/29/1981,11:00,3.55,86.05,0,0,0,242.55,1.66,255,97863
07/29/1981,12:00,2.59,88.7,0,0,0,241.4,1.52,254,97854
07/29/1981,13:00,2.05,89.4,0,0,0,239.5,1.59,255,97854
07/29/1981,14:00,1.81,87.75,0,0,0,237.55,1.66,256,97825
07/29/1981,15:00,1.78,84.55,0,0,0,235.6,1.79,258,97835
07/29/1981,16:00,1.7,82.5,0,0,0,233.3,1.86,258,97835
07/29/1981,17:00,1.44,82.3,0,0,0,231.2,1.86,258,97796
07/29/1981,18:00,1.19,82.4,0,0,0,228.85,1.86,260,97768
07/29/1981,19:00,0.7,82.35,0,0,0,227.7,1.86,259,97768
07/29/1981,20:00,0.66,81.25,0,0,0,228.85,1.86,260,97787
07/29/1981,21:00,0.65,80.4,0.1,0,0.1,230.05,1.86,261,97777
07/29/1981,22:00,2.39,78.4,27.75,0,27.75,231.4,1.38,262,97796
07/29/1981,23:00,7.3,68.75,58.85,0,58.85,235.8,0.76,272,97844
07/30/1981,00:00,11.33,52.1,74.15,0,74.15,243.7,1.03,292,97815
07/30/1981,01:00,13.2,43.05,81.1,0,81.1,251.5,1.86,304,97730
07/30/1981,02:00,14.13,40.4,617.3,857.83,86.1,257,2.41,306,97634
07/30/1981,03:00,14.64,39,93.95,0,93.95,261.05,2.48,305,97510
07/30/1981,04:00,14.7,39.15,89.55,0,89.55,264.15,2.41,302,97453
07/30/1981,05:00,14.26,41.1,106.2,0,106.2,268.2,2.14,298,97424
07/30/1981,06:00,13.07,50.25,97.45,0,97.45,274.4,1.59,295,97415
07/30/1981,07:00,11.43,60.4,51.85,0,51.85,275.15,1.79,284,97434
07/30/1981,08:00,9.11,66.5,0,0,0,273.2,1.93,270,97472
07/30/1981,09:00,7.38,71.25,0,0,0,273.6,1.86,263,97491
07/30/1981,10:00,6.3,74.1,0,0,0,273.05,1.79,262,97501
07/30/1981,11:00,5.42,76.55,0,0,0,265.3,1.72,262,97548
07/30/1981,12:00,4.94,77.45,0,0,0,265.9,1.72,264,97539
07/30/1981,13:00,4.42,78.8,0,0,0,257.4,1.79,267,97529
07/30/1981,14:00,4.03,79.7,0,0,0,254.5,1.86,268,97501
07/30/1981,15:00,3.71,80.2,0,0,0,251.8,1.86,269,97491
07/30/1981,16:00,3.38,80.8,0,0,0,248.15,1.93,270,97491
07/30/1981,17:00,3.15,81,0,0,0,247.4,1.86,269,97481
07/30/1981,18:00,2.91,81.5,0,0,0,244.85,1.93,270,97491
07/30/1981,19:00,2.8,81.3,0,0,0,244.1,1.93,271,97472
07/30/1981,20:00,2.51,82.8,0,0,0,241.8,1.93,271,97529
07/30/1981,21:00,2.33,83.85,0.15,0,0.15,242.95,1.93,271,97548
07/30/1981,22:00,4.1,79.75,34.75,0,34.75,249.7,1.45,272,97606
07/30/1981,23:00,7.94,70.2,106.85,0,106.85,263.2,1.1,278,97644
07/31/1981,00:00,10.87,61.6,201,0,201,285,1.24,283,97634
07/31/1981,01:00,12.25,56.05,243.7,0,243.7,305.1,1.86,286,97606
07/31/1981,02:00,12.88,54.65,356.95,179.9,244.95,307.75,2.14,286,97510
07/31/1981,03:00,13.32,53.05,216.3,0,216.3,318.9,2,282,97386
07/31/1981,04:00,13.91,51.15,157.95,0,157.95,304.05,1.66,280,97329
07/31/1981,05:00,14.48,48.25,103,0,103,290.4,1.86,293,97338
07/31/1981,06:00,13.69,55.85,91.05,0,91.05,312.35,1.1,315,97319
07/31/1981,07:00,12.01,70.15,35.3,0,35.3,304.65,1.52,272,97386
07/31/1981,08:00,10.16,75.65,0,0,0,302.15,1.72,247,97424
07/31/1981,09:00,8.41,81.05,0,0,0,282.85,1.72,251,97462
07/31/1981,10:00,7.36,84.15,0,0,0,296.35,1.59,256,97491
07/31/1981,11:00,6.25,88.45,0,0,0,286.15,1.52,259,97539
07/31/1981,12:00,5.25,91.9,0,0,0,272.25,1.52,261,97529
07/31/1981,13:00,4.84,92,0,0,0,274.55,1.52,261,97548
07/31/1981,14:00,4.58,91.5,0,0,0,271.7,1.59,260,97520
07/31/1981,15:00,4.38,90.9,0,0,0,269.75,1.72,262,97520
07/31/1981,16:00,2.35,96.64,0,0,0,258.78,1.62,263,97491
07/31/1981,17:00,3.24,93.48,0,0,0,261.1,1.7,264,97491
07/31/1981,18:00,4.12,90.32,0,0,0,263.41,1.79,266,97501
07/31/1981,19:00,5.01,87.16,0,0,0,265.72,1.87,268,97539
07/31/1981,20:00,5.9,84,0,0,0,268.03,1.95,267,97558
07/31/1981,21:00,6.78,80.84,0.25,0,0.25,270.35,2.04,266,97615
07/31/1981,22:00,7.67,77.68,28.5,0,28.5,272.66,2.12,268,97634
07/31/1981,23:00,8.55,74.52,62.85,0,62.85,274.97,2.2,278,97663
08/01/2001,00:00,9.44,71.36,88.1,0,88.1,277.28,2.29,270,97329
08/01/2001,01:00,10.33,68.2,109.6,0,109.6,279.6,2.37,273,97233
08/01/2001,02:00,11.21,65.05,477.85,556.76,129.35,281.91,2.45,279,97128
08/01/2001,03:00,12.1,61.89,135.75,0,135.75,284.22,2.54,277,96995
08/01/2001,04:00,12.99,58.73,92.75,0,92.75,286.54,2.62,275,96937
08/01/2001,05:00,13.87,55.57,70.4,0,70.4,288.85,2.71,272,96957
08/01/2001,06:00,14.76,52.41,61.3,0,61.3,291.16,2.79,270,97004
08/01/2001,07:00,15.64,49.25,39.85,0,39.85,293.47,2.87,283,97033
08/01/2001,08:00,10.32,67.9,0,0,0,297.5,1.93,281,97081
08/01/2001,09:00,9.25,72.7,0,0,0,301.95,1.79,271,97166
08/01/2001,10:00,8.68,76.15,0,0,0,303.7,1.66,267,97224
08/01/2001,11:00,8.21,80.1,0,0,0,307.55,1.59,268,97243
08/01/2001,12:00,8.1,82.75,0,0,0,321.8,1.52,273,97233
08/01/2001,13:00,8.07,85.25,0,0,0,325.1,1.45,276,97271
08/01/2001,14:00,7.83,88.55,0,0,0,321.45,1.38,273,97243
08/01/2001,15:00,7.17,93.25,0,0,0,297.3,1.45,271,97186
08/01/2001,16:00,6.4,97.3,0,0,0,278.45,1.45,270,97157
08/01/2001,17:00,6.3,97.8,0,0,0,297.7,1.38,275,97109
08/01/2001,18:00,6.01,98.5,0,0,0,290.6,1.45,280,97071
08/01/2001,19:00,7.14,94.85,0,0,0,327.8,1.38,275,97090
08/01/2001,20:00,7.18,94.75,0,0,0,328.75,1.38,271,97090
08/01/2001,21:00,6.47,97.6,0.2,0,0.2,294.45,1.52,261,97119
08/01/2001,22:00,7.36,93.85,32.15,0,32.15,286.9,0.97,263,97176
08/01/2001,23:00,10.83,80.55,87.8,0,87.8,295.4,0.83,277,97157
08/02/2001,00:00,12.76,67.1,151.8,0,151.8,315.05,1.03,295,97109
08/02/2001,01:00,14.25,56.5,192.6,0,192.6,314.35,1.66,306,97042
08/02/2001,02:00,15.24,51.35,438,316.98,238.5,320.25,2.14,306,96928
08/02/2001,03:00,14.91,52.45,197.3,0,197.3,332.8,2.21,303,96852
08/02/2001,04:00,14.63,54.25,163.7,0,163.7,321.6,2.21,299,96775
08/02/2001,05:00,15.13,51.25,108,0,108,289.6,2.34,298,96737
08/02/2001,06:00,14.36,56.2,95.3,0,95.3,294.8,2,292,96670
08/02/2001,07:00,11.56,84.25,40.55,0,40.55,321.05,1.03,308,96689
08/02/2001,08:00,9.97,88.55,0,0,0,286.55,1.66,289,96756
08/02/2001,09:00,8.99,88.65,0,0,0,291.15,1.79,286,96756
08/02/2001,10:00,8.55,88.45,0,0,0,301.75,1.72,289,96823
08/02/2001,11:00,8.31,88.05,0,0,0,310.05,1.86,287,96804
08/02/2001,12:00,8.22,86.7,0,0,0,316.2,1.79,293,96823
08/02/2001,13:00,8.03,86.3,0,0,0,318.15,1.66,299,96794
08/02/2001,14:00,7.73,86.75,0,0,0,306,1.79,294,96737
08/02/2001,15:00,7.33,88.05,0,0,0,289.25,1.86,292,96699
08/02/2001,16:00,7.14,89,0,0,0,289.25,1.93,288,96670
08/02/2001,17:00,6.71,91.05,0,0,0,274.4,1.93,280,96594
08/02/2001,18:00,6.41,92.55,0,0,0,273.4,1.79,274,96575
08/02/2001,19:00,5.84,91.5,0,0,0,272.25,1.72,275,96594
08/02/2001,20:00,5.44,92.7,0,0,0,270.15,1.66,266,96651
08/02/2001,21:00,5.22,93.2,0.4,0,0.4,277.45,1.59,258,96699
08/02/2001,22:00,6.15,91.8,36.25,0,36.25,273.4,1.03,253,96718
08/02/2001,23:00,8.97,86.3,107.15,0,107.15,279.6,0.55,241,96747
08/03/2001,00:00,10.58,79.1,150.25,0,150.25,296.95,0.48,184,96747
08/03/2001,01:00,11.41,70.45,178.05,0,178.05,313.55,0.97,143,96785
08/03/2001,02:00,11.35,69.1,203.05,89.12,146.65,317.75,1.79,138,96737
08/03/2001,03:00,10.31,77.75,133.95,0,133.95,339,2.76,138,96670
08/03/2001,04:00,8.92,92.5,74.95,0,74.95,342.25,2.62,138,96708
08/03/2001,05:00,8.05,99.95,39.1,0,39.1,346.7,2.55,140,96794
08/03/2001,06:00,6.96,100,31.8,0,31.8,342.85,2.76,149,96880
08/03/2001,07:00,5.6,93.9,33.1,0,33.1,318.75,2.76,162,96947
08/03/2001,08:00,5.1,99.35,0,0,0,321.05,3.03,162,97004
08/03/2001,09:00,4.72,99.95,0,0,0,311.2,3.17,162,97052
08/03/2001,10:00,4.65,99.95,0,0,0,304.85,3.31,158,97042
08/03/2001,11:00,4.93,100,0,0,0,329.55,3.45,154,97052
08/03/2001,12:00,5.26,99.95,0,0,0,332.6,3.59,151,97033
08/03/2001,13:00,5.51,99.95,0,0,0,335.9,3.72,151,97023
08/03/2001,14:00,5.67,100,0,0,0,336.85,3.72,151,97014
08/03/2001,15:00,5.72,100,0,0,0,338.8,3.72,152,96995
08/03/2001,16:00,5.49,100,0,0,0,339.95,3.72,155,96995
08/03/2001,17:00,5.16,100,0,0,0,336.45,3.72,158,97033
08/03/2001,18:00,4.77,99.95,0,0,0,334.15,3.66,161,97081
08/03/2001,19:00,4.89,98.25,0,0,0,327.6,3.45,159,97128
08/03/2001,20:00,4.91,97.75,0,0,0,330.3,3.72,162,97166
08/03/2001,21:00,5.03,97.5,0.2,0,0.2,328.75,3.93,162,97157
08/03/2001,22:00,5.39,97.3,31.3,0,31.3,322.95,3.86,160,97166
08/03/2001,23:00,5.95,97.05,90.25,0,90.25,331.45,3.31,158,97186
08/04/2001,00:00,6.35,95.65,110.75,0,110.75,340.15,4.62,157,97233
08/04/2001,01:00,6.52,91.85,102.05,0,102.05,340.55,3.93,161,97243
08/04/2001,02:00,7.13,91.4,150.35,0.24,150.2,340.9,4.41,161,97166
08/04/2001,03:00,7.53,89.8,110.25,0,110.25,341.7,4.48,163,97138
08/04/2001,04:00,7.87,91.25,119,0,119,340.9,4.07,165,97166
08/04/2001,05:00,8.1,89.8,137.15,0,137.15,339.55,4.55,168,97252
08/04/2001,06:00,8.16,88.15,110.1,0,110.1,313.15,3.66,167,97281
08/04/2001,07:00,7.24,94.1,30.05,0,30.05,336.45,2.62,173,97319
08/04/2001,08:00,6.87,92.85,0,0,0,318.75,2.48,177,97357
08/04/2001,09:00,6.53,91.25,0,0,0,296.15,2.41,181,97424
08/04/2001,10:00,6.33,89.55,0,0,0,295.8,2.55,180,97462
08/04/2001,11:00,6.12,88.45,0,0,0,292.5,2.83,177,97453
08/04/2001,12:00,5.73,88.7,0,0,0,272.45,2.97,177,97481
08/04/2001,13:00,5.57,88.95,0,0,0,279.8,2.97,176,97520
08/04/2001,14:00,5.53,89.25,0,0,0,287.9,2.97,175,97529
08/04/2001,15:00,5.45,90,0,0,0,292.3,2.97,174,97529
08/04/2001,16:00,5.52,89.7,0,0,0,307.15,3.24,175,97548
08/04/2001,17:00,5.53,87.3,0,0,0,312.15,3.38,175,97539
08/04/2001,18:00,5.43,85.3,0,0,0,298.5,3.38,174,97529
08/04/2001,19:00,5.94,88.05,0,0,0,326.45,3.45,170,97596
08/04/2001,20:00,5.65,86.4,0,0,0,297.9,3.24,169,97644
08/04/2001,21:00,5.14,86.4,0.6,0,0.6,268.2,2.97,170,97720
